run_id,lane,strategy,portfolio_id,portfolio_role,role,instrument_family,credibility_tier,data_source,start_date,end_date,starting_equity,target_300_equity,target_400_equity,absolute_stop_equity,trailing_drawdown_dollars,project_stop_mode,leverage_model,leverage_multiplier,exposure_multiplier,standard_or_stress,cost_model,cost_model_quality,portfolio_rebalance_frequency,portfolio_sleeves,portfolio_weights,equity_weight,cash_weight,bond_weight,gold_weight,crypto_weight,strategy_weight,max_single_sleeve_weight,average_portfolio_turnover,rebalance_count,unavailable_sleeves,availability_notes,spread_slippage_per_side,annual_financing_rate,financing_cost_assumption,target_vol_annualized,realized_vol_window,exposure_cap,average_exposure,max_exposure,min_exposure,percent_time_cash,percent_time_reduced_exposure,percent_time_full_exposure,unconditional_final_equity,stop_enforced_final_equity,total_return_unconditional,total_return_stop_enforced,max_equity,min_equity,max_drawdown_dollars,max_drawdown_pct,absolute_floor_stop_hit,trailing_drawdown_stop_hit,any_project_stop_hit,first_project_stop_date,first_project_stop_type,equity_at_first_project_stop,stop_overshoot_dollars,stop_overshoot_pct,target_300_hit,target_300_before_stop,target_300_first_date,target_400_hit,target_400_before_stop,target_400_first_date,days_to_target_300,days_to_target_400,days_to_first_stop,catastrophic_loss,time_in_market,number_of_trades_or_rebalances,turnover_estimate,benchmark_name,benchmark_stop_enforced_final_equity,benchmark_target_300_before_stop,benchmark_target_400_before_stop,result_status,audit_verdict,main_failure_mode,stop_enforced_metric_quality,stop_enforced_metric_source,stop_enforced_metric_notes,risk_framework_name,risk_band,risk_budget_used_pct,target_300_progress_pct,target_400_progress_pct,drawdown_warning_hit,drawdown_review_hit,hard_stop_hit,risk_framework_verdict,exposure_policy_status,instrument_risk_role,paper_forward_allowed_by_risk_framework,promotion_blockers,notes
20260601_040922,diversified_portfolio_challenge,portfolio_spy200d_70_bil_30_v1,portfolio_spy200d_70_bil_30_v1,defensive_mix,diversified_portfolio_diagnostic,diversified ETF portfolio,tier3_candidate_validation,data/cache adjusted ETF prices plus existing fixed-rule sleeve return streams,2007-01-03,2026-05-29,3000.0,3300.0,3400.0,2400.0,600.0,both,none,1.0,1.0,standard,portfolio_monthly_rebalance_spread_slippage_with_embedded_sleeve_costs,exact,monthly,SPY_200d_trend_model;BIL_cash_proxy,BIL_cash_proxy: 0.3 SPY_200d_trend_model: 0.7,0.7,0.3,0.0,0.0,0.0,0.0,0.7,1.0,1.0,,all sleeves available,0.0005,0.0,0.0,,,,,,,,,,9988.838146204982,5271.548316855311,2.3296127154016606,0.7571827722851037,9988.838146204982,2722.207554467488,-1023.4078340549531,-0.15454887413034832,False,True,True,2020-03-03,trailing_drawdown,5271.548316855311,-17.720421807355706,-0.0033502593048119764,True,True,2010-01-08,True,True,2010-04-06,760.0,819.0,3313.0,False,1.0,1.0,1.0,SPY_200d_trend_model,,False,False,diagnostic,too_risky,diversified portfolio hit project stop,exact,monthly_rebalanced_portfolio_of_sleeve_return_streams,Computed from reconstructed portfolio equity curve; raw OHLCV excluded from compact evidence.,balanced_speculative_research_v1,hard_stop,1.705679723424922,7.571827722851037,5.6788707921382775,True,True,True,too_risky,paper_forward_eligible_if_candidate_validated,defensive_benchmark,False,leverage_or_exposure_diagnostic;final_validation_completed_false;project_stop_hit,"Fixed predeclared monthly rebalanced diversified portfolio diagnostic. No weight optimization, leverage, shorting, margin, broker integration, or real-money recommendation."
20260601_040922,diversified_portfolio_challenge,portfolio_spy200d_60_ief_20_bil_20_v1,portfolio_spy200d_60_ief_20_bil_20_v1,bond_defensive_mix,diversified_portfolio_diagnostic,diversified ETF portfolio,tier3_candidate_validation,data/cache adjusted ETF prices plus existing fixed-rule sleeve return streams,2007-01-03,2026-05-29,3000.0,3300.0,3400.0,2400.0,600.0,both,none,1.0,1.0,standard,portfolio_monthly_rebalance_spread_slippage_with_embedded_sleeve_costs,exact,monthly,SPY_200d_trend_model;IEF_buy_hold;BIL_cash_proxy,BIL_cash_proxy: 0.2 IEF_buy_hold: 0.2 SPY_200d_trend_model: 0.6,0.6,0.2,0.2,0.0,0.0,0.0,0.6,1.0,1.0,,all sleeves available,0.0005,0.0,0.0,,,,,,,,,,9572.170378932118,5529.492901497331,2.1907234596440395,0.8431643004991105,9572.170378932118,2869.726955028956,-1066.0260556219873,-0.14322816034361072,False,True,True,2020-03-05,trailing_drawdown,5529.492901497331,-15.596257298634555,-0.0028126251629146124,True,True,2009-10-19,True,True,2010-01-14,704.0,764.0,3315.0,False,1.0,1.0,1.0,SPY_200d_trend_model,,False,False,diagnostic,too_risky,diversified portfolio hit project stop,exact,monthly_rebalanced_portfolio_of_sleeve_return_streams,Computed from reconstructed portfolio equity curve; raw OHLCV excluded from compact evidence.,balanced_speculative_research_v1,hard_stop,1.7767100927033121,8.431643004991104,6.323732253743328,True,True,True,too_risky,paper_forward_eligible_if_candidate_validated,defensive_benchmark,False,leverage_or_exposure_diagnostic;final_validation_completed_false;project_stop_hit,"Fixed predeclared monthly rebalanced diversified portfolio diagnostic. No weight optimization, leverage, shorting, margin, broker integration, or real-money recommendation."
20260601_040922,diversified_portfolio_challenge,portfolio_spy200d_70_gld_15_bil_15_v1,portfolio_spy200d_70_gld_15_bil_15_v1,gold_defensive_mix,diversified_portfolio_diagnostic,diversified ETF portfolio,tier3_candidate_validation,data/cache adjusted ETF prices plus existing fixed-rule sleeve return streams,2007-01-03,2026-05-29,3000.0,3300.0,3400.0,2400.0,600.0,both,none,1.0,1.0,standard,portfolio_monthly_rebalance_spread_slippage_with_embedded_sleeve_costs,exact,monthly,SPY_200d_trend_model;GLD_buy_hold;BIL_cash_proxy,BIL_cash_proxy: 0.15 GLD_buy_hold: 0.15 SPY_200d_trend_model: 0.7,0.7,0.15,0.0,0.15,0.0,0.0,0.7,1.0,1.0,,all sleeves available,0.0005,0.0,0.0,,,,,,,,,,13272.767867710498,6207.904635523091,3.424255955903499,1.0693015451743637,13272.767867710498,2860.9874114386457,-1128.5398734227956,-0.14862698771523566,False,True,True,2020-02-28,trailing_drawdown,6207.904635523091,-8.876725799460473,-0.0014278652060512626,True,True,2009-09-10,True,True,2009-10-12,677.0,699.0,3311.0,False,1.0,1.0,1.0,SPY_200d_trend_model,,False,False,diagnostic,too_risky,diversified portfolio hit project stop,exact,monthly_rebalanced_portfolio_of_sleeve_return_streams,Computed from reconstructed portfolio equity curve; raw OHLCV excluded from compact evidence.,balanced_speculative_research_v1,hard_stop,1.8808997890379926,10.693015451743637,8.019761588807729,True,True,True,too_risky,paper_forward_eligible_if_candidate_validated,defensive_benchmark,False,leverage_or_exposure_diagnostic;final_validation_completed_false;project_stop_hit,"Fixed predeclared monthly rebalanced diversified portfolio diagnostic. No weight optimization, leverage, shorting, margin, broker integration, or real-money recommendation."
20260601_040922,diversified_portfolio_challenge,portfolio_spy200d_60_ief_20_gld_10_bil_10_v1,portfolio_spy200d_60_ief_20_gld_10_bil_10_v1,multi_asset_defensive_mix,diversified_portfolio_diagnostic,diversified ETF portfolio,tier3_candidate_validation,data/cache adjusted ETF prices plus existing fixed-rule sleeve return streams,2007-01-03,2026-05-29,3000.0,3300.0,3400.0,2400.0,600.0,both,none,1.0,1.0,standard,portfolio_monthly_rebalance_spread_slippage_with_embedded_sleeve_costs,exact,monthly,SPY_200d_trend_model;IEF_buy_hold;GLD_buy_hold;BIL_cash_proxy,BIL_cash_proxy: 0.1 GLD_buy_hold: 0.1 IEF_buy_hold: 0.2 SPY_200d_trend_model: 0.6,0.6,0.1,0.2,0.1,0.0,0.0,0.6,1.0,1.0,,all sleeves available,0.0005,0.0,0.0,,,,,,,,,,11578.763091929592,6122.680409909185,2.859587697309864,1.0408934699697285,11578.763091929592,2946.8786107464643,-1141.324899479756,-0.13722157076110844,False,True,True,2020-03-05,trailing_drawdown,6122.680409909185,-56.01430820059977,-0.009065718692399798,True,True,2009-08-25,True,True,2009-09-16,666.0,681.0,3315.0,False,1.0,1.0,1.0,SPY_200d_trend_model,,False,False,diagnostic,too_risky,diversified portfolio hit project stop,exact,monthly_rebalanced_portfolio_of_sleeve_return_streams,Computed from reconstructed portfolio equity curve; raw OHLCV excluded from compact evidence.,balanced_speculative_research_v1,hard_stop,1.9022081657995933,10.408934699697284,7.806701024772963,True,True,True,too_risky,paper_forward_eligible_if_candidate_validated,defensive_benchmark,False,leverage_or_exposure_diagnostic;final_validation_completed_false;project_stop_hit,"Fixed predeclared monthly rebalanced diversified portfolio diagnostic. No weight optimization, leverage, shorting, margin, broker integration, or real-money recommendation."
20260601_040922,diversified_portfolio_challenge,portfolio_spy200d_80_ab_20_v1,portfolio_spy200d_80_ab_20_v1,strategy_diversification_mix,diversified_portfolio_diagnostic,diversified ETF portfolio,tier3_candidate_validation,data/cache adjusted ETF prices plus existing fixed-rule sleeve return streams,2007-01-03,2026-05-29,3000.0,3300.0,3400.0,2400.0,600.0,both,none,1.0,1.0,standard,portfolio_monthly_rebalance_spread_slippage_with_embedded_sleeve_costs,approximate,monthly,SPY_200d_trend_model;current_no_cash_proxy_alpha_AB,SPY_200d_trend_model: 0.8 current_no_cash_proxy_alpha_AB: 0.2,0.8,0.0,0.0,0.0,0.0,0.2,0.8,1.0,1.0,current_no_cash_proxy_alpha_AB,unavailable sleeves allocated to BIL/cash and flagged,0.0005,0.0,0.0,,,,,,,,,,11321.74556148121,2895.4822243684757,2.7739151871604033,-0.0348392585438414,11321.74556148121,2667.5795846016226,-1312.8715152656005,-0.17494946224600677,False,True,True,2010-08-11,trailing_drawdown,2895.4822243684757,-10.406497786856107,-0.003581175599572679,True,True,2010-01-05,True,True,2010-03-23,757.0,810.0,908.0,False,1.0,1.0,1.0,SPY_200d_trend_model,,False,False,diagnostic,too_risky,diversified portfolio hit project stop,unavailable,monthly_rebalanced_portfolio_of_sleeve_return_streams,Computed from reconstructed portfolio equity curve; raw OHLCV excluded from compact evidence.,balanced_speculative_research_v1,hard_stop,2.188119192109334,0.0,0.0,True,True,True,too_risky,paper_forward_eligible_if_candidate_validated,satellite,False,leverage_or_exposure_diagnostic;stop_enforced_metric_quality_unavailable;final_validation_completed_false;project_stop_hit,"Fixed predeclared monthly rebalanced diversified portfolio diagnostic. No weight optimization, leverage, shorting, margin, broker integration, or real-money recommendation. Unavailable sleeves: current_no_cash_proxy_alpha_AB."
20260601_040922,diversified_portfolio_challenge,portfolio_spy200d_70_ab_20_bil_10_v1,portfolio_spy200d_70_ab_20_bil_10_v1,strategy_diversification_mix,diversified_portfolio_diagnostic,diversified ETF portfolio,tier3_candidate_validation,data/cache adjusted ETF prices plus existing fixed-rule sleeve return streams,2007-01-03,2026-05-29,3000.0,3300.0,3400.0,2400.0,600.0,both,none,1.0,1.0,standard,portfolio_monthly_rebalance_spread_slippage_with_embedded_sleeve_costs,approximate,monthly,SPY_200d_trend_model;current_no_cash_proxy_alpha_AB;BIL_cash_proxy,BIL_cash_proxy: 0.1 SPY_200d_trend_model: 0.7 current_no_cash_proxy_alpha_AB: 0.2,0.7,0.1,0.0,0.0,0.0,0.2,0.7,1.0,1.0,current_no_cash_proxy_alpha_AB,unavailable sleeves allocated to BIL/cash and flagged,0.0005,0.0,0.0,,,,,,,,,,9988.838146204984,5271.548316855311,2.3296127154016615,0.7571827722851037,9988.838146204984,2722.207554467488,-1023.4078340549531,-0.15454887413034832,False,True,True,2020-03-03,trailing_drawdown,5271.548316855311,-17.720421807355706,-0.0033502593048119764,True,True,2010-01-08,True,True,2010-04-06,760.0,819.0,3313.0,False,1.0,1.0,1.0,SPY_200d_trend_model,,False,False,diagnostic,too_risky,diversified portfolio hit project stop,unavailable,monthly_rebalanced_portfolio_of_sleeve_return_streams,Computed from reconstructed portfolio equity curve; raw OHLCV excluded from compact evidence.,balanced_speculative_research_v1,hard_stop,1.705679723424922,7.571827722851037,5.6788707921382775,True,True,True,too_risky,paper_forward_eligible_if_candidate_validated,defensive_benchmark,False,leverage_or_exposure_diagnostic;stop_enforced_metric_quality_unavailable;final_validation_completed_false;project_stop_hit,"Fixed predeclared monthly rebalanced diversified portfolio diagnostic. No weight optimization, leverage, shorting, margin, broker integration, or real-money recommendation. Unavailable sleeves: current_no_cash_proxy_alpha_AB."
20260601_040922,diversified_portfolio_challenge,portfolio_spy200d_100_v1,portfolio_spy200d_100_v1,baseline_candidate,diversified_portfolio_diagnostic,diversified ETF portfolio,tier3_candidate_validation,data/cache adjusted ETF prices plus existing fixed-rule sleeve return streams,2007-01-03,2026-05-29,3000.0,3300.0,3400.0,2400.0,600.0,both,none,1.0,1.0,stress,portfolio_monthly_rebalance_spread_slippage_with_embedded_sleeve_costs,exact,monthly,SPY_200d_trend_model,SPY_200d_trend_model: 1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,all sleeves available,0.001,0.0,0.0,,,,,,,,,,12979.598106546218,2900.582744480619,3.3265327021820728,-0.033139085173126914,12979.598106546218,2520.145417058595,-2041.9506027822927,-0.22314703608429584,False,True,True,2010-06-22,trailing_drawdown,2900.582744480619,-39.421196841921756,-0.01340855237907892,True,True,2010-01-07,True,True,2010-03-23,759.0,810.0,873.0,False,1.0,1.0,1.0,SPY_200d_trend_model,,False,False,diagnostic,too_risky,diversified portfolio hit project stop,exact,monthly_rebalanced_portfolio_of_sleeve_return_streams,Computed from reconstructed portfolio equity curve; raw OHLCV excluded from compact evidence.,balanced_speculative_research_v1,hard_stop,3.4032510046371542,0.0,0.0,True,True,True,too_risky,paper_forward_eligible_if_candidate_validated,satellite,False,leverage_or_exposure_diagnostic;final_validation_completed_false;project_stop_hit,"Fixed predeclared monthly rebalanced diversified portfolio diagnostic. No weight optimization, leverage, shorting, margin, broker integration, or real-money recommendation."
20260601_040922,diversified_portfolio_challenge,portfolio_spy200d_80_bil_20_v1,portfolio_spy200d_80_bil_20_v1,defensive_mix,diversified_portfolio_diagnostic,diversified ETF portfolio,tier3_candidate_validation,data/cache adjusted ETF prices plus existing fixed-rule sleeve return streams,2007-01-03,2026-05-29,3000.0,3300.0,3400.0,2400.0,600.0,both,none,1.0,1.0,stress,portfolio_monthly_rebalance_spread_slippage_with_embedded_sleeve_costs,exact,monthly,SPY_200d_trend_model;BIL_cash_proxy,BIL_cash_proxy: 0.2 SPY_200d_trend_model: 0.8,0.8,0.2,0.0,0.0,0.0,0.0,0.8,1.0,1.0,,all sleeves available,0.001,0.0,0.0,,,,,,,,,,10398.178902164684,2835.2446364731663,2.4660596340548944,-0.0549184545089445,10398.178902164684,2633.1136452274745,-1346.7976361155152,-0.18219433526325077,False,True,True,2010-08-11,trailing_drawdown,2835.2446364731663,-25.346937342967976,-0.008860732715210451,True,True,2010-03-11,True,True,2010-04-09,802.0,822.0,908.0,False,1.0,1.0,1.0,SPY_200d_trend_model,,False,False,diagnostic,too_risky,diversified portfolio hit project stop,exact,monthly_rebalanced_portfolio_of_sleeve_return_streams,Computed from reconstructed portfolio equity curve; raw OHLCV excluded from compact evidence.,balanced_speculative_research_v1,hard_stop,2.244662726859192,0.0,0.0,True,True,True,too_risky,paper_forward_eligible_if_candidate_validated,defensive_benchmark,False,leverage_or_exposure_diagnostic;final_validation_completed_false;project_stop_hit,"Fixed predeclared monthly rebalanced diversified portfolio diagnostic. No weight optimization, leverage, shorting, margin, broker integration, or real-money recommendation."
20260601_040922,diversified_portfolio_challenge,portfolio_spy200d_70_bil_30_v1,portfolio_spy200d_70_bil_30_v1,defensive_mix,diversified_portfolio_diagnostic,diversified ETF portfolio,tier3_candidate_validation,data/cache adjusted ETF prices plus existing fixed-rule sleeve return streams,2007-01-03,2026-05-29,3000.0,3300.0,3400.0,2400.0,600.0,both,none,1.0,1.0,stress,portfolio_monthly_rebalance_spread_slippage_with_embedded_sleeve_costs,exact,monthly,SPY_200d_trend_model;BIL_cash_proxy,BIL_cash_proxy: 0.3 SPY_200d_trend_model: 0.7,0.7,0.3,0.0,0.0,0.0,0.0,0.7,1.0,1.0,,all sleeves available,0.001,0.0,0.0,,,,,,,,,,9271.051990386113,4882.6976030938795,2.0903506634620377,0.6275658676979599,9271.051990386113,2691.072133151504,-1060.9322638011845,-0.16104664064388025,False,True,True,2020-03-05,trailing_drawdown,4882.6976030938795,-123.07151759756289,-0.02458593567347012,True,True,2010-03-16,True,True,2010-04-14,805.0,825.0,3315.0,False,1.0,1.0,1.0,SPY_200d_trend_model,,False,False,diagnostic,too_risky,diversified portfolio hit project stop,exact,monthly_rebalanced_portfolio_of_sleeve_return_streams,Computed from reconstructed portfolio equity curve; raw OHLCV excluded from compact evidence.,balanced_speculative_research_v1,hard_stop,1.7682204396686407,6.275658676979599,4.706744007734699,True,True,True,too_risky,paper_forward_eligible_if_candidate_validated,defensive_benchmark,False,leverage_or_exposure_diagnostic;final_validation_completed_false;project_stop_hit,"Fixed predeclared monthly rebalanced diversified portfolio diagnostic. No weight optimization, leverage, shorting, margin, broker integration, or real-money recommendation."
20260601_040922,diversified_portfolio_challenge,portfolio_spy200d_60_ief_20_bil_20_v1,portfolio_spy200d_60_ief_20_bil_20_v1,bond_defensive_mix,diversified_portfolio_diagnostic,diversified ETF portfolio,tier3_candidate_validation,data/cache adjusted ETF prices plus existing fixed-rule sleeve return streams,2007-01-03,2026-05-29,3000.0,3300.0,3400.0,2400.0,600.0,both,none,1.0,1.0,stress,portfolio_monthly_rebalance_spread_slippage_with_embedded_sleeve_costs,exact,monthly,SPY_200d_trend_model;IEF_buy_hold;BIL_cash_proxy,BIL_cash_proxy: 0.2 IEF_buy_hold: 0.2 SPY_200d_trend_model: 0.6,0.6,0.2,0.2,0.0,0.0,0.0,0.6,1.0,1.0,,all sleeves available,0.001,0.0,0.0,,,,,,,,,,8979.33425940484,5287.560711571102,1.9931114198016138,0.7625202371903672,8979.33425940484,2843.13733855448,-1098.097708940014,-0.15447217619006656,False,True,True,2020-03-05,trailing_drawdown,5287.560711571102,-2.9059422954987895,-0.0005492790117814932,True,True,2009-11-16,True,True,2010-03-16,724.0,805.0,3315.0,False,1.0,1.0,1.0,SPY_200d_trend_model,,False,False,diagnostic,too_risky,diversified portfolio hit project stop,exact,monthly_rebalanced_portfolio_of_sleeve_return_streams,Computed from reconstructed portfolio equity curve; raw OHLCV excluded from compact evidence.,balanced_speculative_research_v1,hard_stop,1.8301628482333565,7.625202371903673,5.718901778927755,True,True,True,too_risky,paper_forward_eligible_if_candidate_validated,defensive_benchmark,False,leverage_or_exposure_diagnostic;final_validation_completed_false;project_stop_hit,"Fixed predeclared monthly rebalanced diversified portfolio diagnostic. No weight optimization, leverage, shorting, margin, broker integration, or real-money recommendation."
20260601_040922,diversified_portfolio_challenge,portfolio_spy200d_70_gld_15_bil_15_v1,portfolio_spy200d_70_gld_15_bil_15_v1,gold_defensive_mix,diversified_portfolio_diagnostic,diversified ETF portfolio,tier3_candidate_validation,data/cache adjusted ETF prices plus existing fixed-rule sleeve return streams,2007-01-03,2026-05-29,3000.0,3300.0,3400.0,2400.0,600.0,both,none,1.0,1.0,stress,portfolio_monthly_rebalance_spread_slippage_with_embedded_sleeve_costs,exact,monthly,SPY_200d_trend_model;GLD_buy_hold;BIL_cash_proxy,BIL_cash_proxy: 0.15 GLD_buy_hold: 0.15 SPY_200d_trend_model: 0.7,0.7,0.15,0.0,0.15,0.0,0.0,0.7,1.0,1.0,,all sleeves available,0.001,0.0,0.0,,,,,,,,,,12320.126508385581,5813.02971314801,3.1067088361285276,0.9376765710493367,12320.126508385581,2830.4447359810742,-1178.1087051393033,-0.15457836003967768,False,True,True,2020-03-03,trailing_drawdown,5813.02971314801,-76.0913231766117,-0.012920658737912441,True,True,2009-09-16,True,True,2009-10-14,681.0,701.0,3313.0,False,1.0,1.0,1.0,SPY_200d_trend_model,,False,False,diagnostic,too_risky,diversified portfolio hit project stop,exact,monthly_rebalanced_portfolio_of_sleeve_return_streams,Computed from reconstructed portfolio equity curve; raw OHLCV excluded from compact evidence.,balanced_speculative_research_v1,hard_stop,1.9635145085655055,9.376765710493368,7.0325742828700255,True,True,True,too_risky,paper_forward_eligible_if_candidate_validated,defensive_benchmark,False,leverage_or_exposure_diagnostic;final_validation_completed_false;project_stop_hit,"Fixed predeclared monthly rebalanced diversified portfolio diagnostic. No weight optimization, leverage, shorting, margin, broker integration, or real-money recommendation."
20260601_040922,diversified_portfolio_challenge,portfolio_spy200d_60_ief_20_gld_10_bil_10_v1,portfolio_spy200d_60_ief_20_gld_10_bil_10_v1,multi_asset_defensive_mix,diversified_portfolio_diagnostic,diversified ETF portfolio,tier3_candidate_validation,data/cache adjusted ETF prices plus existing fixed-rule sleeve return streams,2007-01-03,2026-05-29,3000.0,3300.0,3400.0,2400.0,600.0,both,none,1.0,1.0,stress,portfolio_monthly_rebalance_spread_slippage_with_embedded_sleeve_costs,exact,monthly,SPY_200d_trend_model;IEF_buy_hold;GLD_buy_hold;BIL_cash_proxy,BIL_cash_proxy: 0.1 GLD_buy_hold: 0.1 IEF_buy_hold: 0.2 SPY_200d_trend_model: 0.6,0.6,0.1,0.2,0.1,0.0,0.0,0.6,1.0,1.0,,all sleeves available,0.001,0.0,0.0,,,,,,,,,,10862.295794276217,5855.094795298027,2.620765264758739,0.9516982650993422,10862.295794276217,2919.7305993395935,-1180.0507395865825,-0.14853887295929433,False,True,True,2020-03-05,trailing_drawdown,5855.094795298027,-43.049740914823815,-0.007298861642082731,True,True,2009-09-10,True,True,2009-10-09,677.0,698.0,3315.0,False,1.0,1.0,1.0,SPY_200d_trend_model,,False,False,diagnostic,too_risky,diversified portfolio hit project stop,exact,monthly_rebalanced_portfolio_of_sleeve_return_streams,Computed from reconstructed portfolio equity curve; raw OHLCV excluded from compact evidence.,balanced_speculative_research_v1,hard_stop,1.9667512326443042,9.516982650993423,7.137736988245067,True,True,True,too_risky,paper_forward_eligible_if_candidate_validated,defensive_benchmark,False,leverage_or_exposure_diagnostic;final_validation_completed_false;project_stop_hit,"Fixed predeclared monthly rebalanced diversified portfolio diagnostic. No weight optimization, leverage, shorting, margin, broker integration, or real-money recommendation."
20260601_040922,diversified_portfolio_challenge,portfolio_spy200d_80_ab_20_v1,portfolio_spy200d_80_ab_20_v1,strategy_diversification_mix,diversified_portfolio_diagnostic,diversified ETF portfolio,tier3_candidate_validation,data/cache adjusted ETF prices plus existing fixed-rule sleeve return streams,2007-01-03,2026-05-29,3000.0,3300.0,3400.0,2400.0,600.0,both,none,1.0,1.0,stress,portfolio_monthly_rebalance_spread_slippage_with_embedded_sleeve_costs,approximate,monthly,SPY_200d_trend_model;current_no_cash_proxy_alpha_AB,SPY_200d_trend_model: 0.8 current_no_cash_proxy_alpha_AB: 0.2,0.8,0.0,0.0,0.0,0.0,0.2,0.8,1.0,1.0,current_no_cash_proxy_alpha_AB,unavailable sleeves allocated to BIL/cash and flagged,0.001,0.0,0.0,,,,,,,,,,10398.178902164684,2835.2446364731663,2.4660596340548944,-0.0549184545089445,10398.178902164684,2633.1136452274745,-1346.7976361155152,-0.18219433526325077,False,True,True,2010-08-11,trailing_drawdown,2835.2446364731663,-25.346937342967976,-0.008860732715210451,True,True,2010-03-11,True,True,2010-04-09,802.0,822.0,908.0,False,1.0,1.0,1.0,SPY_200d_trend_model,,False,False,diagnostic,too_risky,diversified portfolio hit project stop,unavailable,monthly_rebalanced_portfolio_of_sleeve_return_streams,Computed from reconstructed portfolio equity curve; raw OHLCV excluded from compact evidence.,balanced_speculative_research_v1,hard_stop,2.244662726859192,0.0,0.0,True,True,True,too_risky,paper_forward_eligible_if_candidate_validated,satellite,False,leverage_or_exposure_diagnostic;stop_enforced_metric_quality_unavailable;final_validation_completed_false;project_stop_hit,"Fixed predeclared monthly rebalanced diversified portfolio diagnostic. No weight optimization, leverage, shorting, margin, broker integration, or real-money recommendation. Unavailable sleeves: current_no_cash_proxy_alpha_AB."
20260601_040922,diversified_portfolio_challenge,portfolio_spy200d_70_ab_20_bil_10_v1,portfolio_spy200d_70_ab_20_bil_10_v1,strategy_diversification_mix,diversified_portfolio_diagnostic,diversified ETF portfolio,tier3_candidate_validation,data/cache adjusted ETF prices plus existing fixed-rule sleeve return streams,2007-01-03,2026-05-29,3000.0,3300.0,3400.0,2400.0,600.0,both,none,1.0,1.0,stress,portfolio_monthly_rebalance_spread_slippage_with_embedded_sleeve_costs,approximate,monthly,SPY_200d_trend_model;current_no_cash_proxy_alpha_AB;BIL_cash_proxy,BIL_cash_proxy: 0.1 SPY_200d_trend_model: 0.7 current_no_cash_proxy_alpha_AB: 0.2,0.7,0.1,0.0,0.0,0.0,0.2,0.7,1.0,1.0,current_no_cash_proxy_alpha_AB,unavailable sleeves allocated to BIL/cash and flagged,0.001,0.0,0.0,,,,,,,,,,9271.051990386117,4882.6976030938795,2.090350663462039,0.6275658676979599,9271.051990386117,2691.072133151504,-1060.9322638011845,-0.16104664064388025,False,True,True,2020-03-05,trailing_drawdown,4882.6976030938795,-123.07151759756289,-0.02458593567347012,True,True,2010-03-16,True,True,2010-04-14,805.0,825.0,3315.0,False,1.0,1.0,1.0,SPY_200d_trend_model,,False,False,diagnostic,too_risky,diversified portfolio hit project stop,unavailable,monthly_rebalanced_portfolio_of_sleeve_return_streams,Computed from reconstructed portfolio equity curve; raw OHLCV excluded from compact evidence.,balanced_speculative_research_v1,hard_stop,1.7682204396686407,6.275658676979599,4.706744007734699,True,True,True,too_risky,paper_forward_eligible_if_candidate_validated,defensive_benchmark,False,leverage_or_exposure_diagnostic;stop_enforced_metric_quality_unavailable;final_validation_completed_false;project_stop_hit,"Fixed predeclared monthly rebalanced diversified portfolio diagnostic. No weight optimization, leverage, shorting, margin, broker integration, or real-money recommendation. Unavailable sleeves: current_no_cash_proxy_alpha_AB."
